-0.36914,-0.90527,-0.31885
-0.37012,-0.90039,-0.30957
-0.37549,-0.90527,-0.30713
-0.38232,-0.90869,-0.30322
-0.39697,-0.90771,-0.30078
-0.39453,-0.90576,-0.29492
-0.39014,-0.90479,-0.29053
-0.39111,-0.90381,-0.28857
-0.38379,-0.90283,-0.29248
-0.38232,-0.91016,-0.28271
-0.38477,-0.91748,-0.28516
-0.39502,-0.9292,-0.28516
-0.40039,-0.93555,-0.28418
-0.39746,-0.94092,-0.28125
-0.38867,-0.95508,-0.27686
-0.37988,-0.97314,-0.27295
-0.38086,-0.99023,-0.27832
-0.37598,-1.001,-0.28467
-0.39014,-1.0244,-0.2832
-0.37256,-1.0088,-0.29199
-0.38086,-0.95752,-0.28076
-0.3916,-0.92773,-0.29053
-0.39111,-0.96045,-0.28027
-0.3999,-0.97949,-0.271
1.7573,-3.4839,-0.58301
10.315,-6.2773,5.0059
13.241,-10.656,42.725
7.8501,-0.69824,43.018
-0.99121,4.6411,13.271
0.18115,-0.81787,5.2876
0.90479,-0.48291,-1.8706
0.26904,0.4165,-4.6934
-0.71533,0.8208,-5.3574
-1.1606,1.0513,-4.9268
-1.1221,1.1533,-3.8286
-1.1313,0.62109,-2.9502
-0.89062,0.0087891,-2.4209
-0.57471,0.25146,-2.2065
-0.89014,0.51465,-2.9849
-0.83545,0.34717,-2.7603
-0.81494,0.38086,-2.6992
-0.81787,0.38525,-2.6914
-0.82812,0.38379,-2.71
-0.82959,0.39209,-2.7036
-0.83008,0.38525,-2.6997
-0.83008,0.396,-2.6958
-0.83545,0.39648,-2.6938
-0.83154,0.39746,-2.6826
-0.83154,0.40381,-2.6758
-0.83936,0.4082,-2.6743
-0.83545,0.40527,-2.6675
-0.84424,0.40967,-2.6592
-0.84326,0.40576,-2.6562
