0.81885,-0.92773,-0.041016
4.8091,1.9341,-0.34424
8.6445,2.0391,3.7729
-15.82,0.79932,20.801
-16.357,-6.9663,39.404
3.7163,-6.8906,12.581
1.5664,-5.7134,7.1733
0.87939,-1.1611,2.6392
0.21582,0.50781,-1.2729
-0.42334,0.54492,-3.3755
-1.04,0.49707,-4.1152
-1.4263,0.42334,-4.2207
-1.4419,0.20117,-3.4663
-0.85449,-0.010254,-1.8135
-0.5918,0.61328,-0.87207
-0.57617,0.39697,-0.86279
-0.59082,0.092773,-1.3853
-0.26855,-0.29883,-0.99756
-0.099121,-0.50195,-0.82227
-0.07959,-0.47803,-0.88379
-0.071289,-0.44531,-1.0068
-0.060059,-0.48389,-0.95361
-0.058594,-0.4834,-0.93994
-0.055176,-0.48389,-0.95068
-0.05957,-0.49023,-0.94189
-0.062012,-0.48828,-0.93604
-0.060059,-0.48682,-0.93945
-0.058105,-0.48584,-0.93652
-0.05957,-0.48486,-0.93408
-0.061035,-0.48486,-0.92969
