0,0,0
0,0,0
0.00076515,0.0018264,0.00070542
0.0049499,0.0056245,0.0028294
0.017547,0.014276,0.0065262
0.032043,0.025066,0.0086787
0.047872,0.036875,0.0097684
0.064014,0.049167,0.010702
0.079924,0.061279,0.011952
0.095486,0.072763,0.013714
0.11075,0.083444,0.016138
0.12581,0.093287,0.019308
0.14077,0.10243,0.023173
0.15574,0.11121,0.027518
0.17066,0.11987,0.032339
0.18557,0.12842,0.037602
0.20048,0.1367,0.043312
0.21541,0.14477,0.049337
0.23039,0.15263,0.055609
0.24541,0.16027,0.06214
0.26046,0.16767,0.068951
0.27555,0.17485,0.076035
0.2907,0.1818,0.083395
0.30591,0.18852,0.091036
0.32119,0.19503,0.098962
0.33654,0.20132,0.10718
0.35196,0.2074,0.11569
0.36748,0.21328,0.1245
0.38308,0.21895,0.13361
0.39878,0.22442,0.14303
