0.083496,0.9585,0.24121
0.089355,0.96387,0.24463
0.079102,0.96729,0.25195
0.091797,0.97119,0.2583
0.088379,0.96924,0.24756
0.091309,0.97559,0.25488
0.09668,0.96729,0.25684
0.09668,0.96973,0.25879
0.10107,0.96875,0.25732
0.1001,0.97607,0.25293
0.10205,0.98486,0.23975
0.11084,0.98438,0.24512
0.11768,0.98975,0.22949
0.12793,0.99707,0.22559
0.13428,1.001,0.22754
0.14111,1.0059,0.23828
0.14551,1.0103,0.23828
0.15137,1.0068,0.23682
0.1582,0.99902,0.23584
0.15186,0.99756,0.22803
0.13818,0.99268,0.2251
0.12256,0.99609,0.23242
0.10059,1.0029,0.23828
0.099121,1.0112,0.24561
0.11621,1.0107,0.23193
0.12646,1.0098,0.22217
0.14502,0.99805,0.21289
0.16699,0.99609,0.21582
0.18457,1,0.21875
0.18896,1.0098,0.20752
0.16895,1.0156,0.18506
0.13867,1.0356,0.13086
0.13037,1.0449,0.10791
0.146,1.043,0.1084
0.16553,1.0347,0.11035
0.17676,1.0273,0.14648
0.18896,1.0161,0.19238
0.19678,1.0098,0.21631
0.19727,1.0122,0.22705
0.20605,1.0054,0.26709
0.19092,0.98975,0.29785
0.18018,0.96826,0.32227
0.1709,0.9541,0.32227
0.15967,0.9375,0.32031
0.15967,0.92725,0.31982
0.16309,0.92578,0.33057
0.15576,0.94189,0.31348
0.16602,0.95801,0.33105
0.15332,0.95264,0.34766
0.12598,0.95557,0.33789
0.10938,0.97607,0.30615
0.098145,0.97021,0.30859
0.07959,0.94385,0.30078
0.041504,0.94238,0.27539
0.023926,0.94043,0.28076
0.02002,0.93164,0.30518
0.021484,0.92188,0.32129
0.021973,0.91553,0.33984
0.0083008,0.90674,0.354
0.015137,0.93213,0.33594
0.0024414,0.95264,0.33594
-0.01416,0.93604,0.35596
-0.033691,0.91699,0.34668
-0.058105,0.92188,0.31934
-0.078613,0.90479,0.30469
-0.1123,0.88086,0.27344
-0.14355,0.85303,0.24902
-0.19287,0.8252,0.18213
-0.22119,0.79883,0.1377
-0.25488,0.77197,0.12256
-0.2793,0.75781,0.11572
-0.3418,0.75439,0.095703
-0.36572,0.73584,0.089355
-0.3501,0.75342,0.1084
-0.32275,0.73047,0.1377
-0.29248,0.72168,0.17139
-0.25684,0.72168,0.19775
-0.24268,0.73438,0.19824
-0.21533,0.75,0.19775
-0.17627,0.75537,0.23291
-0.11084,0.72119,0.26367
-0.063477,0.6958,0.31348
-0.04248,0.68408,0.31934
0.037109,0.71924,0.38477
0.13428,0.79346,0.51562
0.19092,0.73779,0.73193
0.21094,0.69922,0.92725
0.15332,0.67822,1.0352
0.05127,0.73486,1.0776
0.040039,0.82031,1.0664
0.067871,0.86963,1.0459
0.10889,0.88525,0.99268
0.095703,0.89307,0.89844
0.012207,0.94434,0.73193
-0.060547,1.0059,0.56201
-0.095703,1.0415,0.48047
-0.19727,1.1431,0.34521
-0.19336,1.2485,0.25439
-0.14111,1.3091,0.17139
-0.14404,1.2998,-0.038574
-0.21973,1.2461,-0.33252
-0.3418,1.1958,-0.60107
-0.49658,1.04,-0.77832
-0.69189,0.84961,-0.84229
-0.7959,0.76172,-0.83496
-0.72412,0.72461,-0.66064
-0.55957,0.70166,-0.36279
-0.44287,0.76611,0.012695
-0.35254,0.90479,0.33594
-0.28027,1.0166,0.47803
-0.22217,0.99658,0.53613
-0.21582,0.95947,0.48828
-0.25684,0.95703,0.40283
-0.30664,1.0337,0.31543
-0.32764,1.0879,0.20947
-0.32568,1.0742,0.13916
-0.32275,0.99707,0.10498
-0.34473,0.96143,0.11328
-0.3916,0.95898,0.085449
-0.38623,0.95947,0.062012
-0.37402,0.9541,0.037109
-0.37402,0.96045,0.023926
-0.34521,0.96191,-0.0087891
-0.33887,0.94482,-0.08252
-0.37988,0.94385,-0.18115
-0.46387,0.95312,-0.28906
-0.5083,0.87207,-0.26953
-0.4707,0.89404,-0.21338
-0.41064,0.8916,-0.068359
-0.45801,0.95215,0.14307
-0.36816,1.0186,0.2876
-0.2832,1.0596,0.34326
-0.22461,1.0977,0.30762
-0.23584,1.1367,0.22998
-0.30322,1.1489,0.23926
-0.20508,1.2075,0.35254
-0.10352,1.2515,0.49316
-0.081055,1.2866,0.56738
-0.11035,1.374,0.63184
-0.046387,1.4424,0.74902
0.036621,1.5728,0.89551
0.16455,1.7783,1.0391
0.31689,2.0518,1.2207
0.56201,2.3818,1.5972
0.73291,2.7559,1.8721
0.7959,3.0449,2.0298
0.98682,3.5518,2.0308
1.2949,3.9399,1.9561
1.6123,4.1064,1.9199
2.2373,4.1089,2.2603
2.3315,3.9956,2.293
3.0137,3.8354,2.3242
3.7246,3.8257,1.7808
5.0815,4.1489,1.8599
4.8774,2.9702,3.1299
3.1489,1.3491,1.9614
0.45752,2.0454,1.3496
-3.0317,3.3564,1.6743
-5.9473,3.0645,1.9307
-8.5986,4.8213,0.76318
-7.4189,6.499,1.355
-5.2158,6.3999,2.5645
-4.0176,5.499,3.6338
-3.769,5.1147,3.7451
-2.7881,5.3872,2.9727
-1.9912,5.8398,2.1772
-2.0112,5.5664,1.8911
-2.6284,4.8374,1.7363
-3.166,4.4985,1.502
-3.3438,4.2627,1.1992
-3.1479,4.1855,1.0151
-3.146,3.8804,0.83789
-3.1357,3.5669,0.68604
-3.4248,3.2651,0.60889
-3.4614,2.9375,0.54688
-3.3589,2.6606,0.38477
-3.104,2.4058,0.29834
-2.7144,2.2344,0.31543
-2.4448,2.1562,0.41943
-2.2554,2.0234,0.46777
-2.0317,1.938,0.43213
-1.8999,1.9175,0.29492
-1.8086,1.8608,0.10205
-1.8735,1.6382,-0.19287
-1.7886,1.439,-0.63721
-1.7212,1.3213,-1.1069
-1.5723,0.99756,-1.7251
-1.1689,0.32715,-2.4146
-0.55176,-0.80127,-3.0444
0.10889,-1.9873,-3.4165
1.0454,-2.6621,-3.3682
1.8999,-3.3208,-3.105
2.3228,-3.915,-2.9526
2.6401,-4.1528,-2.7612
2.9819,-4.2031,-2.5454
3.2666,-4.3809,-2.4062
3.3633,-4.5703,-2.3979
3.3857,-4.8062,-2.353
3.2842,-4.8975,-2.3857
3.3032,-4.6709,-2.3862
3.4824,-4.3291,-2.4956
4.0479,-3.1016,-1.3711
-12.798,-1.0059,0.66162
-5.563,-6.0928,-3.0312
-0.89648,-36.865,-3.8716
-2.8208,-18.652,-0.53564
3.5171,-13.428,7.5962
2.8896,6.3765,6.7798
3.1953,0.60596,2.4521
3.9375,-1.1094,-1.3081
2.6504,1.3115,2.1504
-0.14844,2.5068,-0.14209
0.36133,3.1421,-1.376
1.4746,9.7017,-0.96436
1.022,15.104,-3.5664
0.20508,12.332,-4.4912
-3.8228,8.0356,-5.3867
-8.2891,5.2407,-5.1411
-10.444,3.8911,-4.481
-7.4917,2.6069,-2.2568
-3.9858,2.9644,-0.7417
-2.3374,2.624,0.39111
-1.1294,1.3296,0.896
0.022949,1.603,0.68604
1.4438,1.5142,-0.14209
2.9888,0.80176,-0.58887
4.103,0.16162,-0.68799
5.0166,-0.35547,-0.40918
5.8354,-0.49414,-0.17334
